Dataset,Gene List,Model,FPR,TPR,Thresholds
Methylation,RF1_50,NB,0.6571428571428571,0.9285714285714286,0.00012283383792439272
Methylation,RF1_50,NB,0.6571428571428571,0.9428571428571428,0.00012163054477731575
Methylation,RF1_50,NB,0.6857142857142857,0.9428571428571428,0.00011685583230941656
Methylation,RF1_50,NB,0.7285714285714285,0.9428571428571428,7.223472917879571e-05
Methylation,RF1_50,NB,0.8,0.9428571428571428,6.540596197400985e-05
Methylation,RF1_50,NB,0.8285714285714286,0.9428571428571428,5.475727927405407e-05
Methylation,RF1_50,NB,0.8285714285714286,0.9571428571428572,5.4375048434097757e-05
Methylation,RF1_50,NB,0.8428571428571429,0.9571428571428572,1.1325843797906078e-05
Methylation,RF1_50,NB,0.8428571428571429,0.9714285714285714,1.0455390898727742e-05
Methylation,RF1_50,NB,0.9,0.9714285714285714,4.958495200087716e-06
Methylation,RF1_50,NB,0.9,0.9857142857142858,2.4525415830309933e-06
Methylation,RF1_50,NB,1.0,0.9857142857142858,2.150540585030082e-12
Methylation,RF1_50,NB,1.0,1.0,7.198739125774713e-38
Multiomics,RF1_25,LR,0.0,0.0,1.9476301623863694
Multiomics,RF1_25,LR,0.014285714285714285,0.0,0.9476301623863693
Multiomics,RF1_25,LR,0.02857142857142857,0.0,0.8795486649132538
Multiomics,RF1_25,LR,0.02857142857142857,0.12857142857142856,0.7660692057400348
Multiomics,RF1_25,LR,0.04285714285714286,0.12857142857142856,0.7500747192187992
Multiomics,RF1_25,LR,0.04285714285714286,0.18571428571428572,0.7355934940524849
Multiomics,RF1_25,LR,0.05714285714285714,0.18571428571428572,0.7336997729161082
Multiomics,RF1_25,LR,0.05714285714285714,0.21428571428571427,0.728021852904276
Multiomics,RF1_25,LR,0.07142857142857142,0.21428571428571427,0.7218496679543309
Multiomics,RF1_25,LR,0.07142857142857142,0.2714285714285714,0.7016963766579876
Multiomics,RF1_25,LR,0.1,0.2714285714285714,0.6976071648157931
Multiomics,RF1_25,LR,0.1,0.3,0.6834116407420026
Multiomics,RF1_25,LR,0.11428571428571428,0.3,0.6771363512459687
Multiomics,RF1_25,LR,0.11428571428571428,0.42857142857142855,0.6332655802561411
Multiomics,RF1_25,LR,0.14285714285714285,0.42857142857142855,0.6212865004461158
Multiomics,RF1_25,LR,0.14285714285714285,0.4857142857142857,0.5977715089185864
Multiomics,RF1_25,LR,0.18571428571428572,0.4857142857142857,0.5879537110194805
Multiomics,RF1_25,LR,0.18571428571428572,0.5,0.5857684687026423
Multiomics,RF1_25,LR,0.2,0.5,0.5799077856960804
Multiomics,RF1_25,LR,0.2,0.5142857142857142,0.5688269463588841
Multiomics,RF1_25,LR,0.24285714285714285,0.5142857142857142,0.5554851008340677
Multiomics,RF1_25,LR,0.24285714285714285,0.5428571428571428,0.5334345444205765
Multiomics,RF1_25,LR,0.2571428571428571,0.5428571428571428,0.5271941879821493
Multiomics,RF1_25,LR,0.2571428571428571,0.5571428571428572,0.52406421728708
Multiomics,RF1_25,LR,0.2857142857142857,0.5571428571428572,0.5109978108148844
Multiomics,RF1_25,LR,0.2857142857142857,0.5714285714285714,0.5023164018956958
Multiomics,RF1_25,LR,0.3,0.5714285714285714,0.5011678077818902
Multiomics,RF1_25,LR,0.3,0.6,0.4912967696735246
Multiomics,RF1_25,LR,0.32857142857142857,0.6,0.4814937874281198
Multiomics,RF1_25,LR,0.32857142857142857,0.6142857142857143,0.47313006382617495
Multiomics,RF1_25,LR,0.34285714285714286,0.6142857142857143,0.4729210659476989
Multiomics,RF1_25,LR,0.34285714285714286,0.6428571428571429,0.4717206464181184
Multiomics,RF1_25,LR,0.35714285714285715,0.6428571428571429,0.47040579778512764
Multiomics,RF1_25,LR,0.35714285714285715,0.7,0.46156500159322317
Multiomics,RF1_25,LR,0.37142857142857144,0.7,0.4614125231050174
Multiomics,RF1_25,LR,0.37142857142857144,0.7285714285714285,0.4603220944226806
Multiomics,RF1_25,LR,0.38571428571428573,0.7285714285714285,0.45833904486015065
Multiomics,RF1_25,LR,0.38571428571428573,0.7571428571428571,0.44899362639162926
Multiomics,RF1_25,LR,0.4,0.7571428571428571,0.44167788732705066
Multiomics,RF1_25,LR,0.4,0.7714285714285715,0.4324382883176687
Multiomics,RF1_25,LR,0.42857142857142855,0.7714285714285715,0.4250814110811189
Multiomics,RF1_25,LR,0.42857142857142855,0.7857142857142857,0.42383183541055863
Multiomics,RF1_25,LR,0.44285714285714284,0.7857142857142857,0.4202538249884282
Multiomics,RF1_25,LR,0.44285714285714284,0.8,0.4179827819280545
Multiomics,RF1_25,LR,0.45714285714285713,0.8,0.41594651527586995
Multiomics,RF1_25,LR,0.45714285714285713,0.8142857142857143,0.4152523161376205
Multiomics,RF1_25,LR,0.4714285714285714,0.8142857142857143,0.41221835787460387
Multiomics,RF1_25,LR,0.4714285714285714,0.8285714285714286,0.41115227613236865
Multiomics,RF1_25,LR,0.5,0.8285714285714286,0.40798118414534956
Multiomics,RF1_25,LR,0.5,0.8428571428571429,0.40526953726641235
Multiomics,RF1_25,LR,0.5285714285714286,0.8428571428571429,0.39288875217519575
Multiomics,RF1_25,LR,0.5285714285714286,0.8571428571428571,0.3921698619508016
Multiomics,RF1_25,LR,0.5857142857142857,0.8571428571428571,0.3761231571663689
Multiomics,RF1_25,LR,0.5857142857142857,0.8714285714285714,0.3743274471924478
Multiomics,RF1_25,LR,0.7,0.8714285714285714,0.34523238629045905
Multiomics,RF1_25,LR,0.7,0.8857142857142857,0.3439096560641883
Multiomics,RF1_25,LR,0.7857142857142857,0.8857142857142857,0.31048928223863065
Multiomics,RF1_25,LR,0.7857142857142857,0.9,0.31006929392800325
Multiomics,RF1_25,LR,0.8,0.9,0.30748017847073755
Multiomics,RF1_25,LR,0.8,0.9285714285714286,0.2945362861769313
Multiomics,RF1_25,LR,0.8285714285714286,0.9285714285714286,0.2929317050227634
Multiomics,RF1_25,LR,0.8285714285714286,0.9428571428571428,0.29229678226713374
Multiomics,RF1_25,LR,0.8571428571428571,0.9428571428571428,0.2854847946043313
Multiomics,RF1_25,LR,0.8571428571428571,0.9714285714285714,0.265594760739029
Multiomics,RF1_25,LR,0.8857142857142857,0.9714285714285714,0.2560467347429882
Multiomics,RF1_25,LR,0.8857142857142857,0.9857142857142858,0.22347869529177927
Multiomics,RF1_25,LR,0.9285714285714286,0.9857142857142858,0.1856637599552482
Multiomics,RF1_25,LR,0.9285714285714286,1.0,0.18412815872634672
Multiomics,RF1_25,LR,1.0,1.0,0.09975588798905763
Multiomics,RF1_25,KNN,0.0,0.0,2.0
Multiomics,RF1_25,KNN,0.014285714285714285,0.17142857142857143,1.0
Multiomics,RF1_25,KNN,0.11428571428571428,0.38571428571428573,0.8
Multiomics,RF1_25,KNN,0.3,0.6428571428571429,0.6
Multiomics,RF1_25,KNN,0.5714285714285714,0.8428571428571429,0.4
Multiomics,RF1_25,KNN,0.8714285714285714,0.9714285714285714,0.2
Multiomics,RF1_25,KNN,1.0,1.0,0.0
Multiomics,RF1_25,RF,0.0,0.0,2.0
Multiomics,RF1_25,RF,0.0,0.14285714285714285,1.0
Multiomics,RF1_25,RF,0.0,0.2,0.9
Multiomics,RF1_25,RF,0.014285714285714285,0.34285714285714286,0.8
Multiomics,RF1_25,RF,0.05714285714285714,0.5142857142857142,0.7
Multiomics,RF1_25,RF,0.15714285714285714,0.6714285714285714,0.6
Multiomics,RF1_25,RF,0.3,0.7857142857142857,0.5
Multiomics,RF1_25,RF,0.44285714285714284,0.8857142857142857,0.4
Multiomics,RF1_25,RF,0.6,0.9571428571428572,0.3
Multiomics,RF1_25,RF,0.7428571428571429,1.0,0.2
Multiomics,RF1_25,RF,0.8857142857142857,1.0,0.1
Multiomics,RF1_25,RF,1.0,1.0,0.0
Multiomics,RF1_25,NB,0.0,0.0,2.0
Multiomics,RF1_25,NB,0.0,0.04285714285714286,1.0
Multiomics,RF1_25,NB,0.0,0.08571428571428572,0.999998729681391
Multiomics,RF1_25,NB,0.014285714285714285,0.08571428571428572,0.9999902977909695
Multiomics,RF1_25,NB,0.014285714285714285,0.12857142857142856,0.9999676840755303
Multiomics,RF1_25,NB,0.02857142857142857,0.12857142857142856,0.9998851560664833
Multiomics,RF1_25,NB,0.02857142857142857,0.18571428571428572,0.9995230568401888
Multiomics,RF1_25,NB,0.05714285714285714,0.18571428571428572,0.9992069451426412
Multiomics,RF1_25,NB,0.05714285714285714,0.2,0.9991942042972749
Multiomics,RF1_25,NB,0.07142857142857142,0.2,0.9991526890996537
Multiomics,RF1_25,NB,0.07142857142857142,0.22857142857142856,0.9976331874680894
Multiomics,RF1_25,NB,0.08571428571428572,0.22857142857142856,0.9970591922970635
Multiomics,RF1_25,NB,0.08571428571428572,0.2571428571428571,0.9955303096516566
Multiomics,RF1_25,NB,0.1,0.2571428571428571,0.9955143671523327
Multiomics,RF1_25,NB,0.1,0.2714285714285714,0.9939345007809764
Multiomics,RF1_25,NB,0.11428571428571428,0.2714285714285714,0.9906255383084605
Multiomics,RF1_25,NB,0.11428571428571428,0.2857142857142857,0.9868662481888266
Multiomics,RF1_25,NB,0.12857142857142856,0.2857142857142857,0.9846119686955801
Multiomics,RF1_25,NB,0.12857142857142856,0.34285714285714286,0.9615765781717532
Multiomics,RF1_25,NB,0.17142857142857143,0.34285714285714286,0.9221559092773401
Multiomics,RF1_25,NB,0.17142857142857143,0.35714285714285715,0.9180977096388702
Multiomics,RF1_25,NB,0.21428571428571427,0.35714285714285715,0.8907802846812374
Multiomics,RF1_25,NB,0.21428571428571427,0.38571428571428573,0.8742507935512359
Multiomics,RF1_25,NB,0.22857142857142856,0.38571428571428573,0.8686618535592239
Multiomics,RF1_25,NB,0.22857142857142856,0.4,0.864673577784421
Multiomics,RF1_25,NB,0.2571428571428571,0.4,0.8470850219289039
Multiomics,RF1_25,NB,0.2571428571428571,0.4142857142857143,0.8277059295138463
Multiomics,RF1_25,NB,0.3142857142857143,0.4142857142857143,0.7804307755930477
Multiomics,RF1_25,NB,0.3142857142857143,0.42857142857142855,0.7545743814557311
Multiomics,RF1_25,NB,0.32857142857142857,0.42857142857142855,0.7319057388850547
Multiomics,RF1_25,NB,0.32857142857142857,0.44285714285714284,0.7308387579537731
Multiomics,RF1_25,NB,0.34285714285714286,0.44285714285714284,0.6847103435550098
Multiomics,RF1_25,NB,0.34285714285714286,0.4714285714285714,0.6146716287861027
Multiomics,RF1_25,NB,0.35714285714285715,0.4714285714285714,0.573694888791277
Multiomics,RF1_25,NB,0.35714285714285715,0.6285714285714286,0.3456259337997027
Multiomics,RF1_25,NB,0.38571428571428573,0.6285714285714286,0.28032993728326555
Multiomics,RF1_25,NB,0.38571428571428573,0.6571428571428571,0.2548669277398432
Multiomics,RF1_25,NB,0.4142857142857143,0.6571428571428571,0.17731438795751076
Multiomics,RF1_25,NB,0.4142857142857143,0.7,0.12928042507464804
Multiomics,RF1_25,NB,0.42857142857142855,0.7,0.10690842205763133
Multiomics,RF1_25,NB,0.42857142857142855,0.7142857142857143,0.10185067920694618
Multiomics,RF1_25,NB,0.44285714285714284,0.7142857142857143,0.1011009605358613
Multiomics,RF1_25,NB,0.44285714285714284,0.7571428571428571,0.060715253713809994
Multiomics,RF1_25,NB,0.5,0.7571428571428571,0.048956405144497055
Multiomics,RF1_25,NB,0.5,0.8428571428571429,0.03695110379817264
Multiomics,RF1_25,NB,0.5142857142857142,0.8428571428571429,0.028484825140820593
Multiomics,RF1_25,NB,0.5142857142857142,0.8714285714285714,0.02610210716117243
Multiomics,RF1_25,NB,0.5714285714285714,0.8714285714285714,0.01661401613145603
Multiomics,RF1_25,NB,0.5714285714285714,0.8857142857142857,0.015971018646859486
Multiomics,RF1_25,NB,0.6,0.8857142857142857,0.013165845129469554
Multiomics,RF1_25,NB,0.6,0.9,0.009481521560285928
Multiomics,RF1_25,NB,0.6142857142857143,0.9,0.008724383229248681
Multiomics,RF1_25,NB,0.6142857142857143,0.9142857142857143,0.008480173280611243
Multiomics,RF1_25,NB,0.6857142857142857,0.9142857142857143,0.0034075739485818404
Multiomics,RF1_25,NB,0.6857142857142857,0.9285714285714286,0.0031129823509840854
Multiomics,RF1_25,NB,0.7571428571428571,0.9285714285714286,0.0011848493780464875
Multiomics,RF1_25,NB,0.7571428571428571,0.9428571428571428,0.0009287554090987367
Multiomics,RF1_25,NB,0.7714285714285715,0.9428571428571428,0.00048710531005573737
Multiomics,RF1_25,NB,0.7714285714285715,0.9571428571428572,0.0002510711588405659
Multiomics,RF1_25,NB,0.8571428571428571,0.9571428571428572,2.0205742247270703e-05
Multiomics,RF1_25,NB,0.8571428571428571,0.9714285714285714,1.2173595572850184e-05
Multiomics,RF1_25,NB,0.8857142857142857,0.9714285714285714,5.462229087191749e-06
Multiomics,RF1_25,NB,0.8857142857142857,0.9857142857142858,2.0525528625817955e-06
Multiomics,RF1_25,NB,1.0,0.9857142857142858,3.561626330797149e-13
Multiomics,RF1_25,NB,1.0,1.0,1.1109291946114189e-35
mRNA,RF1_25,LR,0.0,0.0,1.9075223392475373
mRNA,RF1_25,LR,0.014285714285714285,0.0,0.9075223392475373
mRNA,RF1_25,LR,0.014285714285714285,0.11428571428571428,0.7730888214250743
mRNA,RF1_25,LR,0.05714285714285714,0.11428571428571428,0.7600118506979683
mRNA,RF1_25,LR,0.05714285714285714,0.2,0.7103648156583066
mRNA,RF1_25,LR,0.07142857142857142,0.2,0.7065953257403387
mRNA,RF1_25,LR,0.07142857142857142,0.34285714285714286,0.6594648078933333
mRNA,RF1_25,LR,0.08571428571428572,0.34285714285714286,0.6584489391212676
mRNA,RF1_25,LR,0.08571428571428572,0.44285714285714284,0.6064447450450161
mRNA,RF1_25,LR,0.1,0.44285714285714284,0.6061559632968092
mRNA,RF1_25,LR,0.1,0.5142857142857142,0.5898239634653464
mRNA,RF1_25,LR,0.11428571428571428,0.5142857142857142,0.5856293787040906
mRNA,RF1_25,LR,0.11428571428571428,0.5285714285714286,0.5855176337710183
mRNA,RF1_25,LR,0.12857142857142856,0.5285714285714286,0.5672313249616169
mRNA,RF1_25,LR,0.12857142857142856,0.5428571428571428,0.567164940036615
mRNA,RF1_25,LR,0.14285714285714285,0.5428571428571428,0.5600007991130277
mRNA,RF1_25,LR,0.14285714285714285,0.5571428571428572,0.559882987115787
mRNA,RF1_25,LR,0.22857142857142856,0.5571428571428572,0.5334709838765052
mRNA,RF1_25,LR,0.22857142857142856,0.5857142857142857,0.5294762494424653
mRNA,RF1_25,LR,0.24285714285714285,0.5857142857142857,0.5167981349717375
mRNA,RF1_25,LR,0.24285714285714285,0.6142857142857143,0.5151921561286347
mRNA,RF1_25,LR,0.3,0.6142857142857143,0.4929109330898811
mRNA,RF1_25,LR,0.3,0.6285714285714286,0.49177001609665616
mRNA,RF1_25,LR,0.34285714285714286,0.6285714285714286,0.4856974396684907
mRNA,RF1_25,LR,0.34285714285714286,0.6428571428571429,0.4815867793134564
mRNA,RF1_25,LR,0.35714285714285715,0.6428571428571429,0.47888772432205967
mRNA,RF1_25,LR,0.35714285714285715,0.6714285714285714,0.4748688548973305
mRNA,RF1_25,LR,0.42857142857142855,0.6714285714285714,0.46521413155283453
mRNA,RF1_25,LR,0.42857142857142855,0.6857142857142857,0.44278725465944024
mRNA,RF1_25,LR,0.4857142857142857,0.6857142857142857,0.43534265759311774
mRNA,RF1_25,LR,0.4857142857142857,0.7142857142857143,0.43424803325497435
mRNA,RF1_25,LR,0.5142857142857142,0.7142857142857143,0.4330946359955427
mRNA,RF1_25,LR,0.5142857142857142,0.7285714285714285,0.4321811930940345
mRNA,RF1_25,LR,0.5571428571428572,0.7285714285714285,0.42008330665819515
mRNA,RF1_25,LR,0.5571428571428572,0.7428571428571429,0.41803080827905176
mRNA,RF1_25,LR,0.5857142857142857,0.7428571428571429,0.41449942610619894
mRNA,RF1_25,LR,0.5857142857142857,0.8,0.3973614864146589
mRNA,RF1_25,LR,0.6,0.8,0.39601448264576766
mRNA,RF1_25,LR,0.6,0.8285714285714286,0.38666968913802857
mRNA,RF1_25,LR,0.6142857142857143,0.8285714285714286,0.3841085349137074
mRNA,RF1_25,LR,0.6142857142857143,0.8428571428571429,0.3761063693578343
mRNA,RF1_25,LR,0.6428571428571429,0.8428571428571429,0.37460343554752495
mRNA,RF1_25,LR,0.6428571428571429,0.8571428571428571,0.36722540703275974
mRNA,RF1_25,LR,0.6571428571428571,0.8571428571428571,0.365393056418298
mRNA,RF1_25,LR,0.6571428571428571,0.8714285714285714,0.3652888547398441
mRNA,RF1_25,LR,0.7571428571428571,0.8714285714285714,0.3298164641481743
mRNA,RF1_25,LR,0.7571428571428571,0.8857142857142857,0.3275154307172153
mRNA,RF1_25,LR,0.7714285714285715,0.8857142857142857,0.32644261158096893
mRNA,RF1_25,LR,0.7714285714285715,0.9285714285714286,0.32262915754183596
mRNA,RF1_25,LR,0.7857142857142857,0.9285714285714286,0.32259461140521783
mRNA,RF1_25,LR,0.7857142857142857,0.9428571428571428,0.3176055670344396
mRNA,RF1_25,LR,0.8857142857142857,0.9428571428571428,0.2747917120631186
mRNA,RF1_25,LR,0.8857142857142857,0.9571428571428572,0.2682053702911011
mRNA,RF1_25,LR,0.9,0.9571428571428572,0.2680880482856447
mRNA,RF1_25,LR,0.9,0.9714285714285714,0.264226258719143
mRNA,RF1_25,LR,0.9142857142857143,0.9714285714285714,0.2504317083596136
mRNA,RF1_25,LR,0.9142857142857143,0.9857142857142858,0.24393894521610757
mRNA,RF1_25,LR,0.9428571428571428,0.9857142857142858,0.2271160595220798
mRNA,RF1_25,LR,0.9428571428571428,1.0,0.2266438795094592
mRNA,RF1_25,LR,1.0,1.0,0.10426986748731405
mRNA,RF1_25,KNN,0.0,0.0,2.0
mRNA,RF1_25,KNN,0.0,0.08571428571428572,1.0
mRNA,RF1_25,KNN,0.05714285714285714,0.2714285714285714,0.8
mRNA,RF1_25,KNN,0.2571428571428571,0.5142857142857142,0.6
mRNA,RF1_25,KNN,0.5285714285714286,0.7714285714285715,0.4
mRNA,RF1_25,KNN,0.7857142857142857,0.9428571428571428,0.2
mRNA,RF1_25,KNN,1.0,1.0,0.0
mRNA,RF1_25,RF,0.0,0.0,2.0
mRNA,RF1_25,RF,0.0,0.014285714285714285,1.0
mRNA,RF1_25,RF,0.02857142857142857,0.11428571428571428,0.9
mRNA,RF1_25,RF,0.05714285714285714,0.22857142857142856,0.8
mRNA,RF1_25,RF,0.2571428571428571,0.5714285714285714,0.6
mRNA,RF1_25,RF,0.37142857142857144,0.7142857142857143,0.5
mRNA,RF1_25,RF,0.5285714285714286,0.8142857142857143,0.4
mRNA,RF1_25,RF,0.7142857142857143,0.9142857142857143,0.3
mRNA,RF1_25,RF,0.8714285714285714,0.9857142857142858,0.2
mRNA,RF1_25,RF,0.9714285714285714,1.0,0.1
mRNA,RF1_25,RF,1.0,1.0,0.0
mRNA,RF1_25,NB,0.0,0.0,1.9999923302674132
mRNA,RF1_25,NB,0.0,0.014285714285714285,0.9999923302674133
mRNA,RF1_25,NB,0.0,0.12857142857142856,0.9993070422260275
mRNA,RF1_25,NB,0.014285714285714285,0.12857142857142856,0.9990346797856143
mRNA,RF1_25,NB,0.014285714285714285,0.24285714285714285,0.9970398488368158
mRNA,RF1_25,NB,0.02857142857142857,0.24285714285714285,0.9957097353896489
mRNA,RF1_25,NB,0.02857142857142857,0.2714285714285714,0.9943728196019667
mRNA,RF1_25,NB,0.04285714285714286,0.2714285714285714,0.9928291073910362
mRNA,RF1_25,NB,0.04285714285714286,0.3,0.9870172835809758
mRNA,RF1_25,NB,0.05714285714285714,0.3,0.9869899011818901
mRNA,RF1_25,NB,0.05714285714285714,0.3142857142857143,0.986492242674231
mRNA,RF1_25,NB,0.08571428571428572,0.3142857142857143,0.981622789371562
mRNA,RF1_25,NB,0.08571428571428572,0.35714285714285715,0.9793823238866639
mRNA,RF1_25,NB,0.1,0.35714285714285715,0.967273357166769
mRNA,RF1_25,NB,0.1,0.37142857142857144,0.9530427094886121
mRNA,RF1_25,NB,0.11428571428571428,0.37142857142857144,0.9526615211142191
mRNA,RF1_25,NB,0.11428571428571428,0.38571428571428573,0.9420156029078144
mRNA,RF1_25,NB,0.14285714285714285,0.38571428571428573,0.9172882763426815
mRNA,RF1_25,NB,0.14285714285714285,0.44285714285714284,0.8936618689426451
mRNA,RF1_25,NB,0.17142857142857143,0.44285714285714284,0.8773329009294754
mRNA,RF1_25,NB,0.17142857142857143,0.45714285714285713,0.8546556124878548
mRNA,RF1_25,NB,0.18571428571428572,0.45714285714285713,0.8544896312947704
mRNA,RF1_25,NB,0.18571428571428572,0.4714285714285714,0.8485130200182435
mRNA,RF1_25,NB,0.2,0.4714285714285714,0.8361146207315218
mRNA,RF1_25,NB,0.2,0.5285714285714286,0.7953040229784439
mRNA,RF1_25,NB,0.2571428571428571,0.5285714285714286,0.7159289340250274
mRNA,RF1_25,NB,0.2571428571428571,0.6571428571428571,0.624590589409322
mRNA,RF1_25,NB,0.2714285714285714,0.6571428571428571,0.6231576145736545
mRNA,RF1_25,NB,0.2714285714285714,0.6857142857142857,0.5749521475264147
mRNA,RF1_25,NB,0.34285714285714286,0.6857142857142857,0.5096927711319607
mRNA,RF1_25,NB,0.34285714285714286,0.7,0.49291741187508414
mRNA,RF1_25,NB,0.35714285714285715,0.7,0.4715012781545148
mRNA,RF1_25,NB,0.35714285714285715,0.7142857142857143,0.44898947598173217
mRNA,RF1_25,NB,0.37142857142857144,0.7142857142857143,0.4484594612678684
mRNA,RF1_25,NB,0.37142857142857144,0.7571428571428571,0.4102989774659812
mRNA,RF1_25,NB,0.38571428571428573,0.7571428571428571,0.3684916297357039
mRNA,RF1_25,NB,0.38571428571428573,0.8,0.3387295955147372
mRNA,RF1_25,NB,0.44285714285714284,0.8,0.3102247755805938
mRNA,RF1_25,NB,0.44285714285714284,0.8142857142857143,0.3028423077407619
mRNA,RF1_25,NB,0.45714285714285713,0.8142857142857143,0.2991491711984523
mRNA,RF1_25,NB,0.45714285714285713,0.8285714285714286,0.29886303520841917
mRNA,RF1_25,NB,0.4714285714285714,0.8285714285714286,0.2984819947732057
mRNA,RF1_25,NB,0.4714285714285714,0.8428571428571429,0.26791107148386695
mRNA,RF1_25,NB,0.4857142857142857,0.8428571428571429,0.24731563512739235
mRNA,RF1_25,NB,0.4857142857142857,0.8571428571428571,0.2276069965356168
mRNA,RF1_25,NB,0.5,0.8571428571428571,0.20101869038239042
mRNA,RF1_25,NB,0.5,0.8714285714285714,0.19066266591108097
mRNA,RF1_25,NB,0.5428571428571428,0.8714285714285714,0.1856907024007266
mRNA,RF1_25,NB,0.5428571428571428,0.9,0.17530701885721445
mRNA,RF1_25,NB,0.5857142857142857,0.9,0.12973536244712108
mRNA,RF1_25,NB,0.5857142857142857,0.9142857142857143,0.12671858197545965
mRNA,RF1_25,NB,0.6285714285714286,0.9142857142857143,0.08804539171714022
mRNA,RF1_25,NB,0.6285714285714286,0.9428571428571428,0.07020418088288749
mRNA,RF1_25,NB,0.6714285714285714,0.9428571428571428,0.06625328340376309
mRNA,RF1_25,NB,0.6714285714285714,0.9571428571428572,0.06481524601496078
mRNA,RF1_25,NB,0.7857142857142857,0.9571428571428572,0.019521539270508988
mRNA,RF1_25,NB,0.7857142857142857,0.9714285714285714,0.012787918245272034
mRNA,RF1_25,NB,0.8285714285714286,0.9714285714285714,0.005523200420308093
mRNA,RF1_25,NB,0.8285714285714286,0.9857142857142858,0.002286440241548227
mRNA,RF1_25,NB,0.9142857142857143,0.9857142857142858,0.0002505514678844273
mRNA,RF1_25,NB,0.9142857142857143,1.0,0.00018372890404265196
mRNA,RF1_25,NB,1.0,1.0,9.271689149363405e-07
Methylation,RF1_25,LR,0.0,0.0,1.806794602120053
Methylation,RF1_25,LR,0.014285714285714285,0.0,0.8067946021200529
Methylation,RF1_25,LR,0.05714285714285714,0.0,0.7274739064437246
Methylation,RF1_25,LR,0.05714285714285714,0.14285714285714285,0.6392226952756778
Methylation,RF1_25,LR,0.07142857142857142,0.14285714285714285,0.6367310267270342
Methylation,RF1_25,LR,0.07142857142857142,0.15714285714285714,0.6352594589610631
Methylation,RF1_25,LR,0.17142857142857143,0.15714285714285714,0.6032994082456321
Methylation,RF1_25,LR,0.17142857142857143,0.2,0.5988703723837696
Methylation,RF1_25,LR,0.18571428571428572,0.2,0.5901564714635353
Methylation,RF1_25,LR,0.18571428571428572,0.21428571428571427,0.5876559709720396
Methylation,RF1_25,LR,0.21428571428571427,0.21428571428571427,0.5823852803738427
Methylation,RF1_25,LR,0.21428571428571427,0.22857142857142856,0.5766907312502123
Methylation,RF1_25,LR,0.22857142857142856,0.22857142857142856,0.5751138293086394
Methylation,RF1_25,LR,0.22857142857142856,0.2857142857142857,0.5510766375481453
Methylation,RF1_25,LR,0.22857142857142856,0.32857142857142857,0.5497297051488823
Methylation,RF1_25,LR,0.24285714285714285,0.32857142857142857,0.5495983545618236
Methylation,RF1_25,LR,0.24285714285714285,0.4,0.5473081124854633
Methylation,RF1_25,LR,0.24285714285714285,0.4142857142857143,0.5469861918390193
Methylation,RF1_25,LR,0.24285714285714285,0.45714285714285713,0.5447854751872034
Methylation,RF1_25,LR,0.2571428571428571,0.45714285714285713,0.5443103676810848
Methylation,RF1_25,LR,0.2571428571428571,0.4714285714285714,0.543831346590131
Methylation,RF1_25,LR,0.2571428571428571,0.5142857142857142,0.5425665127568591
Methylation,RF1_25,LR,0.2571428571428571,0.5285714285714286,0.5423452366544428
Methylation,RF1_25,LR,0.2571428571428571,0.6,0.5420790796196426
Methylation,RF1_25,LR,0.2571428571428571,0.6285714285714286,0.5401626824013357
Methylation,RF1_25,LR,0.2714285714285714,0.6285714285714286,0.5320438088082535
Methylation,RF1_25,LR,0.2714285714285714,0.6428571428571429,0.5317189848393671
Methylation,RF1_25,LR,0.2857142857142857,0.6428571428571429,0.5304505056614793
Methylation,RF1_25,LR,0.2857142857142857,0.6714285714285714,0.5186067916577495
Methylation,RF1_25,LR,0.3,0.6714285714285714,0.5175224368890177
Methylation,RF1_25,LR,0.3,0.7,0.5129172105159571
Methylation,RF1_25,LR,0.3142857142857143,0.7,0.5115454162192331
Methylation,RF1_25,LR,0.3142857142857143,0.7142857142857143,0.5114521966840642
Methylation,RF1_25,LR,0.32857142857142857,0.7142857142857143,0.5100844444125631
Methylation,RF1_25,LR,0.32857142857142857,0.7428571428571429,0.5030106054347981
Methylation,RF1_25,LR,0.35714285714285715,0.7428571428571429,0.49388399750618933
Methylation,RF1_25,LR,0.35714285714285715,0.7714285714285715,0.48691840228894157
Methylation,RF1_25,LR,0.37142857142857144,0.7714285714285715,0.4806570931475154
Methylation,RF1_25,LR,0.37142857142857144,0.8,0.47638545634892326
Methylation,RF1_25,LR,0.38571428571428573,0.8,0.4754168887546213
Methylation,RF1_25,LR,0.38571428571428573,0.8142857142857143,0.47286457799524795
Methylation,RF1_25,LR,0.4142857142857143,0.8142857142857143,0.4617341198928524
Methylation,RF1_25,LR,0.4857142857142857,0.8142857142857143,0.45705863322100615
Methylation,RF1_25,LR,0.5142857142857142,0.8142857142857143,0.4559099157694061
Methylation,RF1_25,LR,0.5428571428571428,0.8142857142857143,0.4543821060859405
Methylation,RF1_25,LR,0.5857142857142857,0.8142857142857143,0.4518034707026045
Methylation,RF1_25,LR,0.6142857142857143,0.8142857142857143,0.4513044626171922
Methylation,RF1_25,LR,0.6142857142857143,0.8428571428571429,0.4480328750332449
Methylation,RF1_25,LR,0.6285714285714286,0.8428571428571429,0.44744445976481734
Methylation,RF1_25,LR,0.6714285714285714,0.8428571428571429,0.44562372203426315
Methylation,RF1_25,LR,0.6857142857142857,0.8428571428571429,0.4454170690529003
